text,final_text,tokens,sentiment_score,sentiment
"look! this sunscreen made special glow for my skin☀️💗

produk skintific emang ga ada yg gagal😭 udah hampir 3 minggu aku pake sunscreen ini! suka finishnya, feelsnya + bisa jaga skin barrier juga! lebih lengkapnya simak thread ini yuk ⤵️
#racuninskincare #skintific #skintizen",look this sunscreen made special glow for my skin produk skintific memang gagal minggu pakai sunscreen suka finishnya feelsnya jaga skin barrier lengkap simak thread yuk racuninskincare skintific skintizen,"['look', 'this', 'sunscreen', 'made', 'special', 'glow', 'for', 'my', 'skin', 'produk', 'skintific', 'memang', 'gagal', 'minggu', 'pakai', 'sunscreen', 'suka', 'finishnya', 'feelsnya', 'jaga', 'skin', 'barrier', 'lengkap', 'simak', 'thread', 'yuk', 'racuninskincare', 'skintific', 'skintizen']",-5,negatif
"cenil versi orang Pacitan, jatim. aku makan cenil kalau balik kampung doang. ini jajan favorit aku. tapi, dsni nggak ada 🥹 jdi pengen",cenil versi orang pacitan jatim makan cenil kampung doang jajan favorit disini enggak jadi ken,"['cenil', 'versi', 'orang', 'pacitan', 'jatim', 'makan', 'cenil', 'kampung', 'doang', 'jajan', 'favorit', 'disini', 'enggak', 'jadi', 'ken']",-6,negatif
"yeonjun disini vibes nya anak old money yg suka healing, tebar pesona dan rela menghabiskan duit papah untuk basic skincare nya itu di + lgi anak bungsu kesayangan nya papah yg siap di turutin kemauannya sama papah.",yeonjun vibes anak old money suka healing tebar pesona rela habis duit papah basic skincare lagi anak bungsu sayang papah turutin mau papah,"['yeonjun', 'vibes', 'anak', 'old', 'money', 'suka', 'healing', 'tebar', 'pesona', 'rela', 'habis', 'duit', 'papah', 'basic', 'skincare', 'lagi', 'anak', 'bungsu', 'sayang', 'papah', 'turutin', 'mau', 'papah']",-22,negatif
"kalau kalian cari sunscreen yang afternya lembab & glowy tapi ga becek harus coba skintific barrier protect serum sunscreen!🥺👍🏻

punya kandungan ceramide & hyaluronic acid yang bagus buat skin barrier✨

—review A thread

#racuninskincare #skintific #skintizen",cari sunscreen afternya lembab glowy becek coba skintific barrier protect serum sunscreen kandung ceramide hyaluronic acid bagus skin barrier thread racuninskincare skintific skintizen,"['cari', 'sunscreen', 'afternya', 'lembab', 'glowy', 'becek', 'coba', 'skintific', 'barrier', 'protect', 'serum', 'sunscreen', 'kandung', 'ceramide', 'hyaluronic', 'acid', 'bagus', 'skin', 'barrier', 'thread', 'racuninskincare', 'skintific', 'skintizen']",-11,negatif
"Kalian pasti udh familiar dgn brand Skintific? Nah dr sekian produk, ceramide-line ini fav aku, salah satunya si cantik 5X Ceramide Barrier Repair Serum yg dpt mengoptimalkan perbaikan skin barrier aku yg rusak

— a thread #Deluxuryskin

#RacuninSkincare #Skintizen #Skintific",sudah familiar dengan brand skintific sekian produk ceramideline favorit salah satu sih cantik ceramide barrier repair serum dapat optimal baik skin barrier rusak thread deluxuryskin racuninskincare skintizen skintific,"['sudah', 'familiar', 'dengan', 'brand', 'skintific', 'sekian', 'produk', 'ceramideline', 'favorit', 'salah', 'satu', 'sih', 'cantik', 'ceramide', 'barrier', 'repair', 'serum', 'dapat', 'optimal', 'baik', 'skin', 'barrier', 'rusak', 'thread', 'deluxuryskin', 'racuninskincare', 'skintizen', 'skintific']",-13,negatif
"Kulit kalian sensitif dan belum ketemu sunscreen yang cocok?
aku punya rekomendasi sunscreen yang nyaman banget buat kulit sensitif.

✧Skintific Barrier Protect Serum Sunscreen✧

A thread♡ 
#skintific #skintizen",kulit sensitif ketemu sunscreen cocok rekomendasi sunscreen nyaman banget kulit sensitif skintific barrier protect serum sunscreen thread skintific skintizen,"['kulit', 'sensitif', 'ketemu', 'sunscreen', 'cocok', 'rekomendasi', 'sunscreen', 'nyaman', 'banget', 'kulit', 'sensitif', 'skintific', 'barrier', 'protect', 'serum', 'sunscreen', 'thread', 'skintific', 'skintizen']",2,positif
"Acne spot treatment cepat hempas jerawat🙅🏻‍♀️💥

🍃Salicylic Acid Acne Spot Treatment🍃 by Skintific
Kurang dari sehari, bumps jerawat kempes!👀

Yuk 🔁 & ❤️ siapatau kamu butuh~
[A Review]
Legooww!
#racuninskincare #skintific #skintizen",acne spot treatment cepat hempas jerawat salicylic acid acne spot treatment by skintific hari bumps jerawat kempes yuk siapatau butuh legooww racuninskincare skintific skintizen,"['acne', 'spot', 'treatment', 'cepat', 'hempas', 'jerawat', 'salicylic', 'acid', 'acne', 'spot', 'treatment', 'by', 'skintific', 'hari', 'bumps', 'jerawat', 'kempes', 'yuk', 'siapatau', 'butuh', 'legooww', 'racuninskincare', 'skintific', 'skintizen']",-18,negatif
"Halo kakk, selama bulan April aku cuma pakai serum ini aja untuk brighteningnya. Sisanya kyk bisa aja pakai toner, moisturizer sama sunscreen kalau pagi. Kalau malem sunscreennya aku ganti face oil hehehe #Skintific #Skintizen",halo kak april pakai serum brighteningnya sisa kayak pakai toner moisturizer sunscreen pagi malam sunscreennya ganti face oil hehehe skintific skintizen,"['halo', 'kak', 'april', 'pakai', 'serum', 'brighteningnya', 'sisa', 'kayak', 'pakai', 'toner', 'moisturizer', 'sunscreen', 'pagi', 'malam', 'sunscreennya', 'ganti', 'face', 'oil', 'hehehe', 'skintific', 'skintizen']",-13,negatif
Hueee alhamdulillah kak mulusnya emang iya tapi bekas jerawatnya ini bandel banget😭😭😭 #Skintific #Skintizen,hueee alhamdulillah mulus memang iya bekas jerawat bandel banget skintific skintizen,"['hueee', 'alhamdulillah', 'mulus', 'memang', 'iya', 'bekas', 'jerawat', 'bandel', 'banget', 'skintific', 'skintizen']",-12,negatif
Iya kakk 10% tapi alhamdulillah dikulitku nggak over🥺❤️ #Skintific #Skintizen,iya kak alhamdulillah kulit enggak over skintific skintizen,"['iya', 'kak', 'alhamdulillah', 'kulit', 'enggak', 'over', 'skintific', 'skintizen']",5,positif
Alhamdulillah ini progressnya 2 minggu kak🥺 #Skintific #Skintizen,alhamdulillah progressnya minggu skintific skintizen,"['alhamdulillah', 'progressnya', 'minggu', 'skintific', 'skintizen']",5,positif
"Nggak kak alhamdulillah, dia malah bantu calmingin mukaku🥺🥺🥺 #Skintific #Skintizen",enggak alhamdulillah bantu calmingin muka skintific skintizen,"['enggak', 'alhamdulillah', 'bantu', 'calmingin', 'muka', 'skintific', 'skintizen']",1,netral
"Aku dah 2bulan lebh pake ini, harganya worth it, karena satu tube kepakenya lumayan lama, kandungan&hasilnya jg bener2 bagus. Jd kalo #skintizen gaperlu ragu buat cobain produknya #skintific ini, yg ngerasa skin barrier nya rusak yok bisa yok diperbaiki
shope.ee/6KPCTfXE9s",deh lebih pakai harga worth itu tube kepakenya lumayan kandunganhasilnya juga benar bagus jadi skintizen gaperlu ragu mencoba produk skintific merasa skin barrier rusak yuk yuk baik shopeeekpctfxes,"['deh', 'lebih', 'pakai', 'harga', 'worth', 'itu', 'tube', 'kepakenya', 'lumayan', 'kandunganhasilnya', 'juga', 'benar', 'bagus', 'jadi', 'skintizen', 'gaperlu', 'ragu', 'mencoba', 'produk', 'skintific', 'merasa', 'skin', 'barrier', 'rusak', 'yuk', 'yuk', 'baik', 'shopeeekpctfxes']",-8,negatif
"Fyi #skintizen, ceramide itu salah satu kandungan yang bagus buat memperbaiki skin barrier. Kalo skin barriernya udah membaik, kulit juga kayak lebih sehat dan dipakein skincare apapun pasti keliatan hasilnya. Jujurly, aku juga sekarang gitu wkwk kulit aku yang tadinya kusam-",fyi skintizen ceramide salah kandung bagus baik skin barrier skin barriernya baik kulit kayak sehat dipakein skincare apa lihat hasil jujurly begitu wkwk kulit kusam,"['fyi', 'skintizen', 'ceramide', 'salah', 'kandung', 'bagus', 'baik', 'skin', 'barrier', 'skin', 'barriernya', 'baik', 'kulit', 'kayak', 'sehat', 'dipakein', 'skincare', 'apa', 'lihat', 'hasil', 'jujurly', 'begitu', 'wkwk', 'kulit', 'kusam']",-11,negatif
"Kalau kalian butuh serum buat ngilangin PIE/bekas jerawat kemerahan, please please cobain serumnya Skintific! Jujur, aku nggak ada ekspektasi apa2 pas pakai Skintific 10% Niacinamide Brightening Serum. But hasilnya bagus banget dikulit😭❤️ #racuninskincare #Skintific #Skintizen",butuh serum menghilangkan piebekas jerawat merah please please mencoba serum skintific jujur enggak ekspektasi pas pakai skintific niacinamide brightening serum but hasil bagus banget kulit racuninskincare skintific skintizen,"['butuh', 'serum', 'menghilangkan', 'piebekas', 'jerawat', 'merah', 'please', 'please', 'mencoba', 'serum', 'skintific', 'jujur', 'enggak', 'ekspektasi', 'pas', 'pakai', 'skintific', 'niacinamide', 'brightening', 'serum', 'but', 'hasil', 'bagus', 'banget', 'kulit', 'racuninskincare', 'skintific', 'skintizen']",-15,negatif
"moisturizer hits favorite banyak orang, termasuk aku!🥰💘

enak pol teksturnya di kulit, langsung lumer dan yang pasti cepet nyerepnya. moisturizer kayak gini kalo dipake habis exfoliate kulit tuh enak bgt loh bikin kulit jd lebih kalem😌👌🏻

#Skintific #Skintizen #RacuninSkincare",moisturizer hits favorite orang enak pol tekstur kulit langsung lumer cepat nyerepnya moisturizer kayak gin dipakai habis exfoliate kulit tuh enak banget loh bikin kulit jadi kalem skintific skintizen racuninskincare,"['moisturizer', 'hits', 'favorite', 'orang', 'enak', 'pol', 'tekstur', 'kulit', 'langsung', 'lumer', 'cepat', 'nyerepnya', 'moisturizer', 'kayak', 'gin', 'dipakai', 'habis', 'exfoliate', 'kulit', 'tuh', 'enak', 'banget', 'loh', 'bikin', 'kulit', 'jadi', 'kalem', 'skintific', 'skintizen', 'racuninskincare']",-9,negatif
"Skincare an pake duit haram sih, ngga heran tetep kucel",skincare an pakai duit haram enggak heran tetap kucel,"['skincare', 'an', 'pakai', 'duit', 'haram', 'enggak', 'heran', 'tetap', 'kucel']",0,netral
Ori skintific ngga itu?,orisinal skintific enggak,"['orisinal', 'skintific', 'enggak']",3,positif
"nanya dong, kalo skincare an tapi begadang sampe pagi, itu ngaruh ga si hasil nya apa ga ngaruh. punya bayi bangun nya tengah malam mulu baru tidur lagi pagi",bertanya skincare an begadang sampai pagi ngaruh sih hasil ngaruh bayi bangun malam mulu tidur pagi,"['bertanya', 'skincare', 'an', 'begadang', 'sampai', 'pagi', 'ngaruh', 'sih', 'hasil', 'ngaruh', 'bayi', 'bangun', 'malam', 'mulu', 'tidur', 'pagi']",-16,negatif
Cuma dia kang mancing yang gue demen.,kang mancing gue demen,"['kang', 'mancing', 'gue', 'demen']",-1,netral
Hai sis masih ada?,hai sis,"['hai', 'sis']",3,positif
"kak mau tanya, setau aku disana ada pajak org kaya ya? semakin gede gajinya semakin gede jg pajaknya, jadi kerja sekuli apapun gaji setelah potongan pajak maks 30000an aud (buat whv) 😭",tau sana pajak orang kayak gede gaji gede juga pajak kerja sekul apa gaji potong pajak maks an aud whv,"['tau', 'sana', 'pajak', 'orang', 'kayak', 'gede', 'gaji', 'gede', 'juga', 'pajak', 'kerja', 'sekul', 'apa', 'gaji', 'potong', 'pajak', 'maks', 'an', 'aud', 'whv']",-23,negatif
berubah itu nga mungkin dalam beberapa bulan atau periode kampanye itu 🥹,ubah enggak periode kampanye,"['ubah', 'enggak', 'periode', 'kampanye']",3,positif
warga indo itu lebih suka konten atau approach yg menapak/relate (liat konten2 yg viral pasti konten komedi/entertaining/relatable) dan mul beserta prab bisa deliver itu sementara pendukung 01 lebih memaksa org yg berubah instead of mencoba campaign menapak/relate sementara kan,warga indonesia suka konten approach menapakrelate lihat konten viral konten komedientertainingrelatable mul serta prab deliver dukung paksa orang ubah instead of coba campaign menapakrelate,"['warga', 'indonesia', 'suka', 'konten', 'approach', 'menapakrelate', 'lihat', 'konten', 'viral', 'konten', 'komedientertainingrelatable', 'mul', 'serta', 'prab', 'deliver', 'dukung', 'paksa', 'orang', 'ubah', 'instead', 'of', 'coba', 'campaign', 'menapakrelate']",5,positif
"aku ngerasanya knp kebencian ke ""anak abah"" itu sampe kyk gini tuh karna 01 itu lekat sama intelektualitas dan sejujurnya pendukung 01 itu mayoritas suka ngerendahin instead of educating. si mul bisa 2 periode kan karna campaign relabilitas ke mayoritas warga indo (miskin)",ngerasanya kenapa benci anak abah sampai kayak gin tuh karena lekat intelektualitas jujur dukung mayoritas suka merendahkan instead of educating sih mul periode karena campaign relabilitas mayoritas warga indonesia miskin,"['ngerasanya', 'kenapa', 'benci', 'anak', 'abah', 'sampai', 'kayak', 'gin', 'tuh', 'karena', 'lekat', 'intelektualitas', 'jujur', 'dukung', 'mayoritas', 'suka', 'merendahkan', 'instead', 'of', 'educating', 'sih', 'mul', 'periode', 'karena', 'campaign', 'relabilitas', 'mayoritas', 'warga', 'indonesia', 'miskin']",-22,negatif
maksudnya elektrolit di badan keluar gmn kak? jadi kering badannya? aku pelari baru blon sampe tahap denher kosakata itu 😭,maksud elektrolit badan bagaimana kering badan lari blon sampai tahap denher kosakata,"['maksud', 'elektrolit', 'badan', 'bagaimana', 'kering', 'badan', 'lari', 'blon', 'sampai', 'tahap', 'denher', 'kosakata']",-14,negatif
haiii kak ini untuk s1 jurusan apa yaa? dan klo boleh pake konsultan apaa? thank you!,hai si jurus ya kalo pakai konsultan apa thank you,"['hai', 'si', 'jurus', 'ya', 'kalo', 'pakai', 'konsultan', 'apa', 'thank', 'you']",8,positif
"aslinya mereka juga ngefilter dumpnya sih, biasanya prioritas yang CC limit gede biar ga sadar kalo limitnya dipake spending
ada juga yang ga peduli trus pake CC apapun, pas ktauan? ya ganti2 CC",asli ngefilter dumpnya prioritas cc limit gede biar sadar limit dipakai spending peduli terus pakai cc apa pas ktauan ganti cc,"['asli', 'ngefilter', 'dumpnya', 'prioritas', 'cc', 'limit', 'gede', 'biar', 'sadar', 'limit', 'dipakai', 'spending', 'peduli', 'terus', 'pakai', 'cc', 'apa', 'pas', 'ktauan', 'ganti', 'cc']",-8,negatif
"yang punya permasalahan darkspot, mau mencerahkan kulit dan tampak awet muda. sini merapat~

kenalin harta karun skincare aku produk terbarunya @mirellemibelle series 3B Kit Brightening (❀˙˘˙)♡

#HonestReviewMirelleMibelle #Mirelle3BSeries #BrightSkinGoals #racuninskincare",masalah darkspot cerah kulit awet muda rapat memperkenalkan harta karun skincare produk baru series kit brightening honestreviewmirellemibelle mirellebseries brightskingoals racuninskincare,"['masalah', 'darkspot', 'cerah', 'kulit', 'awet', 'muda', 'rapat', 'memperkenalkan', 'harta', 'karun', 'skincare', 'produk', 'baru', 'series', 'kit', 'brightening', 'honestreviewmirellemibelle', 'mirellebseries', 'brightskingoals', 'racuninskincare']",-2,negatif
"ihh seneng banget nemu produk yg bisa nahan bau badan, lagi ngegym pun pake produk ini gak ada bau sama sekali.

kalau kalian sering aktif olahraga & keringetan wajib banget pake deo biar badan gak bau😭
harus tetep wangi dong walau olahraga 🏋🏻 😎
#racuninskincare",ih neng banget nemu produk menahan bau badan ngegym pakai produk bau aktif olahraga keringetan wajib banget pakai deo biar badan bau tetap wangi olahraga racuninskincare,"['ih', 'neng', 'banget', 'nemu', 'produk', 'menahan', 'bau', 'badan', 'ngegym', 'pakai', 'produk', 'bau', 'aktif', 'olahraga', 'keringetan', 'wajib', 'banget', 'pakai', 'deo', 'biar', 'badan', 'bau', 'tetap', 'wangi', 'olahraga', 'racuninskincare']",-22,negatif
aku udah dapet kak 🥲,dapat,['dapat'],-2,negatif
Gue cancer jg kalau ada masalah selalu ngunci diri di kamar??? Kenapa y??? Kaya my safe place is my room aj gt✌🏻 my room is my crab shell✌🏻,gue cancer juga ngunci kamar ya kayak my safe place is my room saja begitu my room is my crab shell,"['gue', 'cancer', 'juga', 'ngunci', 'kamar', 'ya', 'kayak', 'my', 'safe', 'place', 'is', 'my', 'room', 'saja', 'begitu', 'my', 'room', 'is', 'my', 'crab', 'shell']",-2,negatif
masih ga kak?,,['nan'],0,netral
"aku juga punya temen chindo di kampus, bener2 ignorant bgt am genosida yg terjadi di Palestina. Dia ngomongnya dia netral wkwk, dalem hati ak julid ""netral ap tonedeaf? """,teman chindo kampus benar ignorant banget sama genosida palestina mengomongnya netral wkwk dalem hati aku julid netral apa tonedeaf,"['teman', 'chindo', 'kampus', 'benar', 'ignorant', 'banget', 'sama', 'genosida', 'palestina', 'mengomongnya', 'netral', 'wkwk', 'dalem', 'hati', 'aku', 'julid', 'netral', 'apa', 'tonedeaf']",-8,negatif
"kyknya karna mata uang kita lemah deh, $100/vid buat kita yg biaya hidup sebulan kisaran $300-400 emg gede tapi biaya hidup sebulan org sana kan gede jg 🥹 aku banyak liat creator luar suka kesel karna brand cuma bayar $200-300 /vid bahkan standard mereka klo fols dibawah 100k-",kayaknya karena mata uang lemah deh vid biaya hidup bulan kisar memang gede biaya hidup bulan orang gede juga lihat creator suka kesel karena brand bayar vid standard kalo fols bawah ke,"['kayaknya', 'karena', 'mata', 'uang', 'lemah', 'deh', 'vid', 'biaya', 'hidup', 'bulan', 'kisar', 'memang', 'gede', 'biaya', 'hidup', 'bulan', 'orang', 'gede', 'juga', 'lihat', 'creator', 'suka', 'kesel', 'karena', 'brand', 'bayar', 'vid', 'standard', 'kalo', 'fols', 'bawah', 'ke']",-35,negatif
kak masih?,,['nan'],0,netral
akun dia apa aja kak? aku cuma tau 1,akun tau,"['akun', 'tau']",-4,negatif
"karena sistem google yg maksimal 1 keluarga per tahun jadi harus komit 1 tahun
klo bayar setahun langsung jadi 660rb/org termasuk pajak

ngabisa cuma utube atau google one aja yaa uda sepaket",sistem google maksimal keluarga komit kalo bayar tahun langsung rborg pajak ngabisa utube google one ya sudah paket,"['sistem', 'google', 'maksimal', 'keluarga', 'komit', 'kalo', 'bayar', 'tahun', 'langsung', 'rborg', 'pajak', 'ngabisa', 'utube', 'google', 'one', 'ya', 'sudah', 'paket']",-1,netral
"Hai kak, aku mau tapi gabisa dm kamu",hai dm,"['hai', 'dm']",3,positif
Coba skincare yg dari dulu mau tapi ada ajaaaa dah yg lebih prioritas,coba skincare ajaaaa deh prioritas,"['coba', 'skincare', 'ajaaaa', 'deh', 'prioritas']",-1,netral
